"Date of
Encashment",Name of the Political Party,Denomination
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,1000
18-Nov-22,BHARTIYA JANTA PARTY,1000000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,100000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,BHARTIYA JANTA PARTY,10000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,100000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
18-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
18-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19-Nov-22,AAM AADMI PARTY,10000000
19-Nov-22,AAM AADMI PARTY,10000000
21-Nov-22,AAM AADMI PARTY,1000000
21-Nov-22,AAM AADMI PARTY,1000000
21-Nov-22,AAM AADMI PARTY,1000000
21-Nov-22,AAM AADMI PARTY,1000000
21-Nov-22,AAM AADMI PARTY,1000000
21-Nov-22,AAM AADMI PARTY,1000000
21-Nov-22,AAM AADMI PARTY,1000000
21-Nov-22,AAM AADMI PARTY,1000000
21-Nov-22,AAM AADMI PARTY,1000000
21-Nov-22,AAM AADMI PARTY,1000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,1000000
21-Nov-22,BHARTIYA JANTA PARTY,1000000
21-Nov-22,BHARTIYA JANTA PARTY,1000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,1000000
21-Nov-22,BHARTIYA JANTA PARTY,1000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
21-Nov-22,BHARTIYA JANTA PARTY,10000000
22-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
22-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
22-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
22-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
22-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
23-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
23-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
23-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
23-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,100000
23-Nov-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,1000000
24-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
24-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
24-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
24-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
24-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,1000000
24-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
28-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
28-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
28-Nov-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
09-Dec-22,AAM AADMI PARTY,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
12-Dec-22,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
13-Dec-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
13-Dec-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
13-Dec-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
13-Dec-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
13-Dec-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
13-Dec-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
13-Dec-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
13-Dec-22,PRESIDENT ALL INDIA CONGRESS COMMITTEE,10000000
14-Dec-22,AAM AADMI PARTY,10000000
14-Dec-22,AAM AADMI PARTY,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,ALL INDIA TRINAMOOL CONGRESS,10000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,1000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
14-Dec-22,BHARTIYA JANTA PARTY,10000000
